split,label,president_dir,filename,source_path,output_path,char_count
train,republican,Herbert_Hoover,"July 02, 1930__executive-order-5388amendment-of-schedule-a-subdivision-viii-paragraph-5-of-the-civil-service-rules.txt","Herbert_Hoover/July 02, 1930__executive-order-5388amendment-of-schedule-a-subdivision-viii-paragraph-5-of-the-civil-service-rules.txt","train/republican/Herbert_Hoover/July 02, 1930__executive-order-5388amendment-of-schedule-a-subdivision-viii-paragraph-5-of-the-civil-service-rules.txt",872
train,republican,Herbert_Hoover,"January 31, 1933__executive-order-6010revised-boundaries-of-fort-randolph-and-france-field-canal-zone.txt","Herbert_Hoover/January 31, 1933__executive-order-6010revised-boundaries-of-fort-randolph-and-france-field-canal-zone.txt","train/republican/Herbert_Hoover/January 31, 1933__executive-order-6010revised-boundaries-of-fort-randolph-and-france-field-canal-zone.txt",5731
train,republican,Herbert_Hoover,"August 07, 1931__executive-order-5675revocation-of-withdrawal-of-public-lands-pending-resurvey-utah.txt","Herbert_Hoover/August 07, 1931__executive-order-5675revocation-of-withdrawal-of-public-lands-pending-resurvey-utah.txt","train/republican/Herbert_Hoover/August 07, 1931__executive-order-5675revocation-of-withdrawal-of-public-lands-pending-resurvey-utah.txt",1084
train,republican,Ronald_Reagan,"November 20, 1986__executive-order-12574establishing-an-experimental-program-within-the-presidents-commission-on-executive-exchange.txt","Ronald_Reagan/November 20, 1986__executive-order-12574establishing-an-experimental-program-within-the-presidents-commission-on-executive-exchange.txt","train/republican/Ronald_Reagan/November 20, 1986__executive-order-12574establishing-an-experimental-program-within-the-presidents-commission-on-executive-exchange.txt",1204
train,republican,Ulysses_S_Grant,"November 23, 1875__executive-order.txt","Ulysses_S_Grant/November 23, 1875__executive-order.txt","train/republican/Ulysses_S_Grant/November 23, 1875__executive-order.txt",711
train,republican,Richard_Nixon,"February 08, 1972__executive-order-11643environmental-safeguards-on-activities-for-animal-damage-control-on-federal-lands.txt","Richard_Nixon/February 08, 1972__executive-order-11643environmental-safeguards-on-activities-for-animal-damage-control-on-federal-lands.txt","train/republican/Richard_Nixon/February 08, 1972__executive-order-11643environmental-safeguards-on-activities-for-animal-damage-control-on-federal-lands.txt",3900
train,republican,Ronald_Reagan,"October 17, 1983__executive-order-12445certification-of-containers-and-vehicles-for-use-in-international-transport.txt","Ronald_Reagan/October 17, 1983__executive-order-12445certification-of-containers-and-vehicles-for-use-in-international-transport.txt","train/republican/Ronald_Reagan/October 17, 1983__executive-order-12445certification-of-containers-and-vehicles-for-use-in-international-transport.txt",1507
train,republican,Benjamin_Harrison,"February 16, 1891__executive-order.txt","Benjamin_Harrison/February 16, 1891__executive-order.txt","train/republican/Benjamin_Harrison/February 16, 1891__executive-order.txt",691
train,republican,Herbert_Hoover,"May 25, 1931__executive-order-5630transferring-control-and-administration-of-public-lands-to-the-secretary-of-the-interior-and-reserving-a-part-for-lighth.txt","Herbert_Hoover/May 25, 1931__executive-order-5630transferring-control-and-administration-of-public-lands-to-the-secretary-of-the-interior-and-reserving-a-part-for-lighth.txt","train/republican/Herbert_Hoover/May 25, 1931__executive-order-5630transferring-control-and-administration-of-public-lands-to-the-secretary-of-the-interior-and-reserving-a-part-for-lighth.txt",2665
train,republican,Herbert_Hoover,"October 10, 1932__executive-order-5933revocation-of-withdrawal-of-public-lands-pending-resurvey-wyoming.txt","Herbert_Hoover/October 10, 1932__executive-order-5933revocation-of-withdrawal-of-public-lands-pending-resurvey-wyoming.txt","train/republican/Herbert_Hoover/October 10, 1932__executive-order-5933revocation-of-withdrawal-of-public-lands-pending-resurvey-wyoming.txt",1098
train,republican,Herbert_Hoover,"February 23, 1932__executive-order-5805withdrawal-of-public-lands-for-resurvey-new-mexico.txt","Herbert_Hoover/February 23, 1932__executive-order-5805withdrawal-of-public-lands-for-resurvey-new-mexico.txt","train/republican/Herbert_Hoover/February 23, 1932__executive-order-5805withdrawal-of-public-lands-for-resurvey-new-mexico.txt",732
train,republican,Dwight_D_Eisenhower,"January 19, 1954__executive-order-10513designating-certain-officers-to-act-as-secretary-of-labor.txt","Dwight_D_Eisenhower/January 19, 1954__executive-order-10513designating-certain-officers-to-act-as-secretary-of-labor.txt","train/republican/Dwight_D_Eisenhower/January 19, 1954__executive-order-10513designating-certain-officers-to-act-as-secretary-of-labor.txt",1170
train,republican,Herbert_Hoover,"December 07, 1931__executive-order-5754public-water-reserve-no-144-alaska.txt","Herbert_Hoover/December 07, 1931__executive-order-5754public-water-reserve-no-144-alaska.txt","train/republican/Herbert_Hoover/December 07, 1931__executive-order-5754public-water-reserve-no-144-alaska.txt",1326
train,republican,Dwight_D_Eisenhower,"June 17, 1953__executive-order-10461delegating-and-transferring-certain-functions-and-affairs-to-the-office-of-defense-mobilization-provided-for-in-reorgan.txt","Dwight_D_Eisenhower/June 17, 1953__executive-order-10461delegating-and-transferring-certain-functions-and-affairs-to-the-office-of-defense-mobilization-provided-for-in-reorgan.txt","train/republican/Dwight_D_Eisenhower/June 17, 1953__executive-order-10461delegating-and-transferring-certain-functions-and-affairs-to-the-office-of-defense-mobilization-provided-for-in-reorgan.txt",3192
train,republican,Donald_J_Trump_(2nd_Term),"February 10, 2025__executive-order-14208ending-procurement-and-forced-use-of-paper-straws.txt","Donald_J_Trump_(2nd_Term)/February 10, 2025__executive-order-14208ending-procurement-and-forced-use-of-paper-straws.txt","train/republican/Donald_J_Trump_(2nd_Term)/February 10, 2025__executive-order-14208ending-procurement-and-forced-use-of-paper-straws.txt",2479
train,republican,Herbert_Hoover,"March 01, 1933__executive-order-6058authorizing-the-appointment-of-mrs-jessie-n-barber.txt","Herbert_Hoover/March 01, 1933__executive-order-6058authorizing-the-appointment-of-mrs-jessie-n-barber.txt","train/republican/Herbert_Hoover/March 01, 1933__executive-order-6058authorizing-the-appointment-of-mrs-jessie-n-barber.txt",576
train,republican,Dwight_D_Eisenhower,"January 01, 1955__executive-order-10585designating-the-date-of-termination-of-combatant-activities-in-korea-and-waters-adjacent-thereto.txt","Dwight_D_Eisenhower/January 01, 1955__executive-order-10585designating-the-date-of-termination-of-combatant-activities-in-korea-and-waters-adjacent-thereto.txt","train/republican/Dwight_D_Eisenhower/January 01, 1955__executive-order-10585designating-the-date-of-termination-of-combatant-activities-in-korea-and-waters-adjacent-thereto.txt",325
train,republican,George_Bush,"April 20, 1989__executive-order-12675establishing-the-national-space-council.txt","George_Bush/April 20, 1989__executive-order-12675establishing-the-national-space-council.txt","train/republican/George_Bush/April 20, 1989__executive-order-12675establishing-the-national-space-council.txt",6606
train,republican,Dwight_D_Eisenhower,"April 22, 1954__executive-order-10529participation-by-federal-employees-in-state-and-local-civil-defense-pre-emergency-training-programs.txt","Dwight_D_Eisenhower/April 22, 1954__executive-order-10529participation-by-federal-employees-in-state-and-local-civil-defense-pre-emergency-training-programs.txt","train/republican/Dwight_D_Eisenhower/April 22, 1954__executive-order-10529participation-by-federal-employees-in-state-and-local-civil-defense-pre-emergency-training-programs.txt",3072
train,republican,Ulysses_S_Grant,"March 09, 1869__executive-order.txt","Ulysses_S_Grant/March 09, 1869__executive-order.txt","train/republican/Ulysses_S_Grant/March 09, 1869__executive-order.txt",373
train,republican,George_W_Bush,"October 20, 2004__executive-order-13360providing-opportunities-for-service-disabled-veteran-businesses-to-increase-their-federal-contracting-and-subcontractin.txt","George_W_Bush/October 20, 2004__executive-order-13360providing-opportunities-for-service-disabled-veteran-businesses-to-increase-their-federal-contracting-and-subcontractin.txt","train/republican/George_W_Bush/October 20, 2004__executive-order-13360providing-opportunities-for-service-disabled-veteran-businesses-to-increase-their-federal-contracting-and-subcontractin.txt",6445
train,republican,Gerald_R_Ford,"October 23, 1974__executive-order-11816delegation-of-certain-reporting-functions-under-the-foreign-assistance-act-to-the-secretary-of-the-treasury.txt","Gerald_R_Ford/October 23, 1974__executive-order-11816delegation-of-certain-reporting-functions-under-the-foreign-assistance-act-to-the-secretary-of-the-treasury.txt","train/republican/Gerald_R_Ford/October 23, 1974__executive-order-11816delegation-of-certain-reporting-functions-under-the-foreign-assistance-act-to-the-secretary-of-the-treasury.txt",471
train,republican,Donald_J_Trump_(1st_Term),"May 28, 2020__executive-order-13925preventing-online-censorship.txt","Donald_J_Trump_(1st_Term)/May 28, 2020__executive-order-13925preventing-online-censorship.txt","train/republican/Donald_J_Trump_(1st_Term)/May 28, 2020__executive-order-13925preventing-online-censorship.txt",15153
train,republican,Dwight_D_Eisenhower,"June 09, 1954__executive-order-10536authorizing-certain-functions-of-heads-of-departments-and-agencies-under-section-16-of-the-federal-airport-act-to-be-pe.txt","Dwight_D_Eisenhower/June 09, 1954__executive-order-10536authorizing-certain-functions-of-heads-of-departments-and-agencies-under-section-16-of-the-federal-airport-act-to-be-pe.txt","train/republican/Dwight_D_Eisenhower/June 09, 1954__executive-order-10536authorizing-certain-functions-of-heads-of-departments-and-agencies-under-section-16-of-the-federal-airport-act-to-be-pe.txt",643
train,republican,Gerald_R_Ford,"May 07, 1975__executive-order-11856amending-the-civil-service-rules-to-except-certain-positions-from-the-career-service.txt","Gerald_R_Ford/May 07, 1975__executive-order-11856amending-the-civil-service-rules-to-except-certain-positions-from-the-career-service.txt","train/republican/Gerald_R_Ford/May 07, 1975__executive-order-11856amending-the-civil-service-rules-to-except-certain-positions-from-the-career-service.txt",346
train,republican,Herbert_Hoover,"April 22, 1931__executive-order-5607correction-in-description-of-land-restored-to-the-territory-of-hawaii.txt","Herbert_Hoover/April 22, 1931__executive-order-5607correction-in-description-of-land-restored-to-the-territory-of-hawaii.txt","train/republican/Herbert_Hoover/April 22, 1931__executive-order-5607correction-in-description-of-land-restored-to-the-territory-of-hawaii.txt",6578
train,republican,Herbert_Hoover,"May 24, 1929__executive-order-5127amendment-to-the-consular-regulations.txt","Herbert_Hoover/May 24, 1929__executive-order-5127amendment-to-the-consular-regulations.txt","train/republican/Herbert_Hoover/May 24, 1929__executive-order-5127amendment-to-the-consular-regulations.txt",4607
train,republican,Dwight_D_Eisenhower,"July 17, 1953__executive-order-10470amending-executive-order-no-10408-transferring-the-administration-of-a-certain-portion-of-the-trust-territory-of-the-pa.txt","Dwight_D_Eisenhower/July 17, 1953__executive-order-10470amending-executive-order-no-10408-transferring-the-administration-of-a-certain-portion-of-the-trust-territory-of-the-pa.txt","train/republican/Dwight_D_Eisenhower/July 17, 1953__executive-order-10470amending-executive-order-no-10408-transferring-the-administration-of-a-certain-portion-of-the-trust-territory-of-the-pa.txt",1141
train,republican,Ronald_Reagan,"February 25, 1986__executive-order-12552productivity-improvement-program-for-the-federal-government.txt","Ronald_Reagan/February 25, 1986__executive-order-12552productivity-improvement-program-for-the-federal-government.txt","train/republican/Ronald_Reagan/February 25, 1986__executive-order-12552productivity-improvement-program-for-the-federal-government.txt",6166
train,republican,Herbert_Hoover,"June 12, 1929__executive-order-5134authorizing-the-appointment-of-mary-v-kehoe-without-regard-to-civil-service-rules.txt","Herbert_Hoover/June 12, 1929__executive-order-5134authorizing-the-appointment-of-mary-v-kehoe-without-regard-to-civil-service-rules.txt","train/republican/Herbert_Hoover/June 12, 1929__executive-order-5134authorizing-the-appointment-of-mary-v-kehoe-without-regard-to-civil-service-rules.txt",427
train,republican,Donald_J_Trump_(2nd_Term),"August 28, 2025__executive-order-14344making-federal-architecture-beautiful-again.txt","Donald_J_Trump_(2nd_Term)/August 28, 2025__executive-order-14344making-federal-architecture-beautiful-again.txt","train/republican/Donald_J_Trump_(2nd_Term)/August 28, 2025__executive-order-14344making-federal-architecture-beautiful-again.txt",13123
